,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cab_num
250,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,50,0,44,2390,0,53,0,1,61
251,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,35,0,0,0,0,888,0,0,82
252,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,45,0,0,97,0,14,333,0,45
253,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19,0,0,0,2078,0,0,1,63
254,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21,0,0,918,0,0,0,1,54
255,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,29,0,0,0,0,0,0,1,46
256,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,22,0,146,654,1,0,2,1,64
257,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,14,0,0,0,0,0,0,1,16
258,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,42,0,0,0,0,0,0,1,16
259,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,57,0,3,1281,29,162,13,0,65
260,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,39,0,0,0,0,0,0,1,82
261,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,28,0,0,587,32,6,1460,0,12
262,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,0,0,0,828,0,55
263,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,1,12
264,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,26,0,0,4458,0,1157,262,1,7
265,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,1,7
266,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,1,7
267,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,7
268,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,40,0,0,6500,88,1090,0,1,10
269,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,0,1,8
270,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,24,0,90,2,1324,17,0,1,47
271,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,57,0,0,0,0,0,0,1,3
272,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,16,0,0,0,0,0,0,0,82
273,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,0,0,0,15,0,1370,0,67
274,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,23,0,0,0,0,0,0,1,41
275,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28,0,0,422,0,1851,5166,0,18
276,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,23,0,0,584,0,20,2469,0,7
277,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,0,368,175,259,1,101,0,19
278,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18,0,0,0,1359,0,0,1,59
279,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18,0,1194,0,157,6,0,0,60
280,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,67,0,0,230,0,4476,241,0,82
281,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,60,0,7,540,1,0,4,1,68
282,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,27,0,0,0,0,0,0,1,50
283,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,49,0,331,0,0,318,0,1,68
284,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,50
285,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,26,0,386,0,74,0,1330,0,51
286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,35,0,0,0,0,0,0,1,42
287,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,24,0,0,2628,0,170,0,1,9
288,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,1,9
289,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,18,0,0,2,0,0,0,0,44
290,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,21,0,0,5,3,0,0,0,44
291,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,59,1,1018,0,209,0,0,0,61
292,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,13,0,0,0,0,0,0,0,45
293,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,43,0,0,0,0,0,0,0,53
294,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,29,0,0,0,0,0,0,0,47
295,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19,0,17,0,784,0,2,1,82
296,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,14
297,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,32,0,247,4651,0,46,202,1,14
298,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,33,0,443,317,0,148,1260,0,14
299,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,25,0,0,0,251,0,552,0,72
300,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,29,0,0,0,0,0,0,1,73
301,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,5715,2,211,1476,0,0,62
302,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44,0,695,1,16,0,0,0,74
303,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,63
304,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19,0,417,349,634,3,1057,1,63
305,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,63
306,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,1,48
307,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,38,0,0,0,0,0,0,1,10
308,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,5,0,0,0,0,0,0,0,57
309,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,31,0,121,0,0,274,907,0,76
310,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,30,0,0,0,0,0,0,0,21
311,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,15,0,0,0,0,0,0,1,59
312,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27,0,434,0,1434,0,0,0,64
313,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,22,0,142,2876,202,3,0,1,12
314,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,36,0,520,0,1865,0,0,1,82
315,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,14,0,0,0,0,0,0,1,60
316,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23,0,2001,0,2975,0,0,0,78
317,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,18,0,0,0,0,0,0,1,82
318,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,36,0,0,0,0,0,0,1,15
319,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,41,0,0,1198,0,124,572,0,65
320,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,50,0,0,0,0,0,0,1,50
321,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,32,0,0,0,0,0,0,1,50
322,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,26,0,148,0,453,0,88,0,66
323,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,358,212,33,0,112,0,67
324,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,33,0,0,36,0,280,417,1,68
325,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,27,0,0,0,0,685,21,0,51
326,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,26,0,2832,107,4447,15,4,0,82
327,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,61,0,0,0,0,0,0,1,82
328,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24,0,0,0,592,177,58,1,53
329,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,30,0,0,95,0,441,1023,0,83
330,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,24,0,0,0,0,0,0,1,84
331,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24,0,0,5,0,2766,0,0,85
332,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,41,0,0,0,0,0,0,0,62
333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20,0,0,0,558,0,230,0,22
334,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,22,0,116,0,786,6,0,1,54
335,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,63,0,0,1068,0,176,8188,0,15
336,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18,0,17,215,4,5132,697,0,11
337,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0,0,1,11
338,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,79,0,5649,235,7,2579,2175,0,11
339,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,56,0,0,0,0,0,0,1,11
340,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,1,11
341,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,33,0,0,2491,6,1173,1059,0,11
342,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,32,0,0,0,0,0,0,1,11
343,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,31,0,198,0,591,0,164,1,63
344,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,26,0,0,0,0,0,0,1,82
345,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,1,16
346,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,38,0,0,0,0,0,0,1,16
347,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,23,0,348,0,0,4,368,0,64
348,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28,0,82,773,0,3693,140,0,55
349,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,34,0,0,0,0,0,0,0,55
350,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,56
351,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14,0,3,0,881,25,0,1,56
352,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,23,0,13,747,0,0,128,0,65
353,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,49,0,0,0,0,0,0,0,66
354,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,14,0,0,0,0,0,0,0,57
355,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18,0,391,44,356,0,0,0,23
356,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,27,1,69,5728,0,0,987,1,9
357,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,48,0,0,111,0,1508,0,0,24
358,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,31,1,0,11003,552,8157,5688,0,17
359,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,61,0,1,608,0,3835,1,0,17
360,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,1,59
361,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,45,0,0,0,0,0,0,1,69
362,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,22,0,28,420,36,6011,3,0,13
363,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,30,1,1056,0,0,0,0,0,14
364,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,30,0,1770,0,0,13,0,0,14
365,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,32,1,0,0,0,0,0,1,15
366,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,43,1,353,896,0,0,2,1,13
367,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,17,0,177,0,0,310,7,0,89
368,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,23,0,0,21,0,0,1699,0,69
369,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,20,0,0,465,0,5,223,0,90
370,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,39,0,0,0,0,0,0,0,69
371,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,35,0,1134,113,52,0,0,0,25
372,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,31,0,0,0,1116,2,0,0,71
373,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,21,0,0,150,0,567,0,0,72
374,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,16,0,691,0,101,140,0,0,91
375,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,60,0,0,7255,5952,1537,0,1,11
376,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18,0,0,157,0,352,60,0,92
377,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,42,0,0,0,0,0,0,0,60
378,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,68,0,0,0,0,0,0,1,18
379,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,22,0,0,1170,0,5467,1241,0,18
380,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,59,0,0,0,0,0,0,1,18
381,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,27,0,8,3584,0,13,57,1,19
382,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,37,0,1094,2,26,34,1,0,96
383,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,1,96
384,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,31,0,0,0,0,0,0,1,96
385,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,31,0,417,0,7185,562,792,1,26
386,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,29,0,0,4118,0,715,3139,1,16
387,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,2,10116,0,2,225,1,5
388,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,46,0,0,0,0,0,0,1,5
389,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,0,1026,0,16,0,1,75
390,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,43,0,0,0,0,0,0,1,97
391,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17,0,1483,10,0,0,0,0,76
392,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,1,20
393,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,47,0,4,891,0,2962,3656,0,20
394,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,45,0,0,0,0,0,0,1,77
395,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,17,0,0,0,0,0,0,1,62
396,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,0,1,63
397,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,56,0,46,11,0,622,0,0,63
398,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,39,0,382,0,22,467,0,0,78
399,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,40,0,7,0,840,26,0,0,78
400,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,40,0,0,0,0,0,0,1,13
401,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,34,0,0,5637,45,1936,56,0,13
402,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,32,0,0,0,0,722,0,0,79
403,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,35,0,7,1043,0,0,0,0,98
404,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,32,1,2484,429,102,0,0,0,15
405,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,26,1,1869,0,136,0,0,0,99
406,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25,0,1352,0,0,24,799,0,80
407,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26,0,0,0,0,77,715,0,25
408,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,1,21
409,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22,0,9,0,795,0,0,1,81
410,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,24,0,757,0,0,32,0,0,27
411,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,32,0,0,0,0,0,0,1,71
412,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,11,0,0,0,0,0,0,1,64
413,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,22,0,0,0,0,0,0,1,26
414,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,1,14
415,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,34,0,0,0,0,0,0,1,82
416,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,74,0,0,0,0,0,0,1,14
417,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,28,1,5,4288,0,745,5,1,15
418,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,42,0,0,0,0,0,0,1,15
419,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,43,0,0,0,0,0,0,1,15
420,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,55,0,210,185,188,59,73,0,83
421,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,19,0,0,0,747,26,0,1,72
422,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,6,0,0,0,0,0,0,0,72
423,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,72
424,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,28,0,0,0,0,0,0,1,16
425,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,2156,0,0,59,2,0,84
426,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,24,0,0,0,0,0,0,1,65
427,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,31,0,0,869,0,0,0,1,27
428,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22,0,0,70,182,612,20,1,85
429,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,66
430,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,50,0,0,0,0,0,0,0,67
431,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,34,0,865,0,257,0,35,0,100
432,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,0,928,852,81,0,0,0,100
433,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,19,0,4,10,0,1178,428,0,28
434,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27,0,0,654,22,146,4,1,28
435,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,36,0,0,0,863,1,1,0,101
436,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,34,0,0,0,0,0,0,0,82
437,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,25,0,0,0,0,0,0,1,86
438,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,36,0,0,0,0,0,0,1,86
439,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,16,0,0,45,2,5183,170,0,22
440,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0,0,7972,0,0,4,1,22
441,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,37,0,0,10,544,9,299,0,87
442,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,15,0,0,0,0,0,0,1,69
443,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,36,0,0,0,38,9,943,0,29
444,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,27,0,0,6,145,144,0,0,103
445,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,27,0,0,0,0,0,0,1,103
446,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,12,0,0,0,0,0,0,1,103
447,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,22,0,0,5,0,1619,0,0,30
448,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27,0,0,34,23,0,275,0,74
449,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,13,0,0,0,0,0,0,1,70
450,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27,0,0,118,0,5,665,0,28
451,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,28,0,0,14,0,0,615,0,88
452,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,21,0,0,33,0,3348,55,0,17
453,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,39,0,172,1794,12,4303,246,0,19
454,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,28,0,0,0,0,0,0,0,76
455,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,14,0,0,0,0,0,0,1,71
456,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,27,0,0,0,0,0,0,1,82
457,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,46,0,0,0,0,0,0,1,18
458,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,27,0,0,0,0,0,0,1,89
459,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,21,0,0,0,0,0,0,0,29
460,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,21,0,513,0,1749,82,0,1,19
461,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,42,0,0,929,967,0,481,0,32
462,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22,0,10,0,817,471,0,0,82
463,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10,0,0,0,0,0,0,1,90
464,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,43,0,1821,0,47,29,0,0,90
465,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,42,0,1246,35,16,0,0,0,31
466,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,1,19
467,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,54,0,0,0,0,0,0,1,19
468,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,24,0,0,0,0,0,0,1,19
469,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,64,0,0,1737,11,401,752,0,19
470,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,1,19
471,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,53,0,0,0,0,0,0,1,19
472,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,23,0,0,0,0,0,0,1,91
473,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,39,0,0,0,0,0,0,1,74
474,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,59,0,0,16521,0,323,0,1,16
475,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,32,0,0,5755,0,59,122,1,18
476,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,55,0,0,0,0,0,0,1,18
477,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,21,0,0,0,0,0,0,1,78
478,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,0,1,20
479,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,55,0,113,2492,41,0,2376,0,6
480,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27,0,1445,0,1,2,73,0,109
481,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,35,0,0,0,0,0,0,1,92
482,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,27,0,0,0,0,0,0,1,77
483,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,55,0,62,0,0,0,0,0,78
484,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23,0,39,263,0,0,0,1,32
485,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,42,0,0,0,750,0,156,0,33
486,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,35,0,553,213,1733,0,6,1,33
487,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,47,0,0,0,0,0,0,1,82
488,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,27,0,1172,11,3,0,4,0,93
489,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,34,0,0,0,0,0,0,1,93
490,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,46,0,0,1119,0,3427,6595,0,17
491,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,26,0,0,0,0,0,0,0,81
492,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,82
493,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,27,0,0,0,0,0,0,1,82
494,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,33,0,20,0,384,557,0,0,21
495,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,34,0,98,715,29,5732,1902,0,23
496,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,49,0,3573,1308,316,641,25,0,23
497,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22,0,0,5,0,320,352,0,83
498,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,28,0,0,1073,0,0,5,1,110
499,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,1,18
500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,36,0,0,0,0,0,0,1,18
501,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,30,0,0,0,0,0,0,1,18
502,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,49,0,0,0,0,0,0,1,18
